id	taxonID	acceptedNameUsageID	scientificName	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	specificEpithet	full.tax.name	taxonRank	scientificNameAuthorship	vernacularName	taxonomicStatus	taxonRemarks	language
MUS_532	MUS_532		Eragrostis propinqua Steud.			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Eragrostis	propinqua	Eragrostis propinqua	species	Steud.		accepted		
MUS_533	MUS_533		Eleusine indica (L.) Gaertn.			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Eleusine	indica	Eleusine indica	species	(L.) Gaertn.		accepted		
MUS_534	MUS_534		Isachne mauritiana Kunth			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Isachne	mauritiana	Isachne mauritiana	species	Kunth		accepted		
MUS_535	MUS_535		Isachne vaughanii C.E. Hubb.			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Isachne	vaughanii	Isachne vaughanii	species	C.E. Hubb.		accepted		
MUS_536	MUS_536		Ischaemum koleostachys (Steud.) Hack.			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Ischaemum	koleostachys	Ischaemum koleostachys	species	(Steud.) Hack.		accepted		
MUS_537	MUS_537		Ischaemum polystachyum J. Presl			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Ischaemum	polystachyum	Ischaemum polystachyum	species	J. Presl		accepted		
MUS_538	MUS_538		Lepturus radicans (Steud.) A. Camus			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Lepturus	radicans	Lepturus radicans	species	(Steud.) A. Camus		accepted		
MUS_539	MUS_539		Lepturus repens (G. Forst.) R. Br.			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Lepturus	repens	Lepturus repens	species	(G. Forst.) R. Br.		accepted		
MUS_540	MUS_540		Oplismenus burmanni (Retz.) P. Beauv.			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Oplismenus	burmanni	Oplismenus burmanni	species	(Retz.) P. Beauv.		accepted		
MUS_541	MUS_541		Oplismenus compositus (L.) P. Beauv.			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Oplismenus	compositus	Oplismenus compositus	species	(L.) P. Beauv.		accepted		
MUS_542	MUS_542		Oplismenus hirtellus (L.) P. Beauv.			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Oplismenus	hirtellus	Oplismenus hirtellus	species	(L.) P. Beauv.		accepted		
MUS_543	MUS_543		Panicum breviflorum L.			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	breviflorum	Panicum breviflorum	species	L.		accepted		
MUS_544	MUS_544		Panicum subalbidum  Kunth			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Panicum	subalbidum	Panicum subalbidum	species	Kunth		accepted		
MUS_545	MUS_545		Paspalidium geminatum (Fossk.) Stapf			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Paspalidium	geminatum	Paspalidium geminatum	species	(Fossk.) Stapf		accepted		
MUS_546	MUS_546		Phragmitis mauritianus Kunth			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Phragmitis	mauritianus	Phragmitis mauritianus	species	Kunth		accepted		
MUS_547	MUS_547		Setaria  flavida (Retz.) Veldkamp			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Setaria	flavida	Setaria flavida	species	(Retz.) Veldkamp		accepted		
MUS_548	MUS_548		Sporobolus linearis Mez			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Sporobolus	linearis	Sporobolus linearis	species	Mez		accepted		
MUS_549	MUS_549		Sporobolus rigidifolius (Trin.) Mez ex.Veldkamp			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Sporobolus	rigidifolius	Sporobolus rigidifolius	species	(Trin.) Mez ex.Veldkamp		accepted		
MUS_550	MUS_550		Sporobolus virginicus (L.) Kunth			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Sporobolus	virginicus	Sporobolus virginicus	species	(L.) Kunth		accepted		
MUS_551	MUS_551		Stenotaphrum dimidiatum (L.) Brongn.			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Stenotaphrum	dimidiatum	Stenotaphrum dimidiatum	species	(L.) Brongn.		accepted		
MUS_552	MUS_552		Stenotaphrum micrantum (Desv.) C.E. Hubb.			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Stenotaphrum	micrantum	Stenotaphrum micrantum	species	(Desv.) C.E. Hubb.		accepted		
MUS_553	MUS_553		Zoysia matrella (L.) Merr.			Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Zoysia	matrella	Zoysia matrella	species	(L.) Merr.		accepted		
MUS_554	MUS_554		Persicaria poiretii (Meisn.) K.L. Wilson			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Persicaria	poiretii	Persicaria poiretii	species	(Meisn.) K.L. Wilson		accepted		
MUS_555	MUS_555		Portulaca mauritiensis Poelln.			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Portulacaceae	Portulaca	mauritiensis	Portulaca mauritiensis	species	Poelln.		accepted		
MUS_556	MUS_556		Portulaca oleracea L.			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Portulacaceae	Portulaca	oleracea	Portulaca oleracea	species	L.		accepted		
MUS_557	MUS_557		Portulaca quadrifida L.			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Portulacaceae	Portulaca	quadrifida	Portulaca quadrifida	species	L.		accepted		
MUS_558	MUS_558		Potamogeton chamissoi A. Benn.			Plantae	Tracheophyta	Liliopsida	Alismatales	Potamogetonaceae	Potamogeton	chamissoi	Potamogeton chamissoi	species	A. Benn.		accepted		
MUS_559	MUS_559		Potamogeton pectinatus L.			Plantae	Tracheophyta	Liliopsida	Alismatales	Potamogetonaceae	Potamogeton	pectinatus	Potamogeton pectinatus	species	L.		accepted		
MUS_560	MUS_560		Potamogeton thurbergii Cham. & Schldl.			Plantae	Tracheophyta	Liliopsida	Alismatales	Potamogetonaceae	Potamogeton	thurbergii	Potamogeton thurbergii	species	Cham. & Schldl.		accepted		
MUS_561	MUS_561		Zannichellia palustris L.			Plantae	Tracheophyta	Liliopsida	Alismatales	Potamogetonaceae	Zannichellia	palustris	Zannichellia palustris	species	L.		accepted		
MUS_562	MUS_562		Badula crassa A. DC.			Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Badula	crassa	Badula crassa	species	A. DC.		accepted		
MUS_563	MUS_563		Badula insularis A. DC.			Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Badula	insularis	Badula insularis	species	A. DC.		accepted		
MUS_564	MUS_564		Badula multiflora A. DC.			Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Badula	multiflora	Badula multiflora	species	A. DC.		accepted		
MUS_565	MUS_565		Badula ovalifolia A. DC.			Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Badula	ovalifolia	Badula ovalifolia	species	A. DC.		accepted		
MUS_566	MUS_566		Badula platyphylla (A. DC.) Coode			Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Badula	platyphylla	Badula platyphylla	species	(A. DC.) Coode		accepted		
MUS_567	MUS_567		Badula reticulata A. DC.			Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Badula	reticulata	Badula reticulata	species	A. DC.		accepted		
MUS_568	MUS_568		Badula sieberi A. DC.			Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Badula	sieberi	Badula sieberi	species	A. DC.		accepted		
MUS_569	MUS_569		Embelia angustifolia (A. DC.) A. DC.			Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Embelia	angustifolia	Embelia angustifolia	species	(A. DC.) A. DC.		accepted		
MUS_570	MUS_570		Embelia micrantha (A. DC.) A. DC.			Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Embelia	micrantha	Embelia micrantha	species	(A. DC.) A. DC.		accepted		
MUS_571	MUS_571		Drypetes caustica (Frapper ex Cordem.) Airy Shaw			Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Putranjivaceae	Drypetes	caustica	Drypetes caustica	species	(Frapper ex Cordem.) Airy Shaw		accepted		
MUS_572	MUS_572		Clematis mauritiana Lam.			Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Clematis	mauritiana	Clematis mauritiana	species	Lam.		accepted		
MUS_573	MUS_573		Gouania scandens (Gaertn.) R.B. Drumm.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Gouania	scandens	Gouania scandens	species	(Gaertn.) R.B. Drumm.		accepted		
MUS_574	MUS_574		Phylica nitida Lam.			Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Phylica	nitida	Phylica nitida	species	Lam.		accepted		
MUS_575	MUS_575		Scutia myrtina (Burm. f.) Kurz			Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Scutia	myrtina	Scutia myrtina	species	(Burm. f.) Kurz		accepted		
MUS_576	MUS_576		Bruguiera gymnorhiza (L.) Savigny			Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Rhizohoraceae	Bruguiera	gymnorhiza	Bruguiera gymnorhiza	species	(L.) Savigny		accepted		
MUS_577	MUS_577		Rhizophora mucronata Lam.			Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Rhizohoraceae	Rhizophora	mucronata	Rhizophora mucronata	species	Lam.		accepted		
MUS_578	MUS_578		Roussea simplex Sm.			Plantae	Tracheophyta	Magnoliopsida	Asterales	Roussaceae	Roussea	simplex	Roussea simplex	species	Sm.		accepted		
MUS_579	MUS_579		Antirhea bifurcata (Desr.) Hook. f.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Antirhea	bifurcata	Antirhea bifurcata	species	(Desr.) Hook. f.		accepted		
MUS_580	MUS_580		Antirhea borbonica J.F. Gmel.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Antirhea	borbonica	Antirhea borbonica	species	J.F. Gmel.		accepted		
MUS_581	MUS_581		Bertiera bistipula Bojer ex Wernh.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Bertiera	bistipula	Bertiera bistipula	species	Bojer ex Wernh.		accepted		
MUS_582	MUS_582		Bertiera zaluziana Gaertner f.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Bertiera	zaluziana	Bertiera zaluziana	species	Gaertner f.		accepted		
MUS_583	MUS_583		Bremeria landia (Poir.) Razafim. & Alejandro			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Bremeria	landia	Bremeria landia	species	(Poir.) Razafim. & Alejandro		accepted		
MUS_584	MUS_584		Chassalia boryana DC.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Chassalia	boryana	Chassalia boryana	species	DC.		accepted		
MUS_585	MUS_585		Chassalia capitata DC.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Chassalia	capitata	Chassalia capitata	species	DC.		accepted		
MUS_586	MUS_586		Chassalia coriacea Verdc.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Chassalia	coriacea	Chassalia coriacea	species	Verdc.		accepted		
MUS_587	MUS_587		Chassalia grandifolia DC.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Chassalia	grandifolia	Chassalia grandifolia	species	DC.		accepted		
MUS_588	MUS_588		Chassalia lanceolata (Poiret ) A. Chev.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Chassalia	lanceolata	Chassalia lanceolata	species	(Poiret ) A. Chev.		accepted		
MUS_589	MUS_589		Chassalia petrinensis Verdc.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Chassalia	petrinensis	Chassalia petrinensis	species	Verdc.		accepted		
MUS_590	MUS_590		Coffea macrocarpa A. Rich.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Coffea	macrocarpa	Coffea macrocarpa	species	A. Rich.		accepted		
MUS_591	MUS_591		Coffea mauritiana Lam.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Coffea	mauritiana	Coffea mauritiana	species	Lam.		accepted		
MUS_592	MUS_592		Coffea myrtifolia (A. Rich.ex DC.) J.F. Leroy			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Coffea	myrtifolia	Coffea myrtifolia	species	(A. Rich.ex DC.) J.F. Leroy		accepted		
MUS_593	MUS_593		Coptosperma borbonicum (Hend. et A. A. Hend.) De Block			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Coptosperma	borbonicum	Coptosperma borbonicum	species	(Hend. et A. A. Hend.) De Block		accepted		
MUS_594	MUS_594		Coptosperma cymosa (Willd. ex Schultz) De Block			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Coptosperma	cymosa	Coptosperma cymosa	species	(Willd. ex Schultz) De Block		accepted		
MUS_595	MUS_595		Danais fragrans (Comm. ex Lam.) Pers.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Danais	fragrans	Danais fragrans	species	(Comm. ex Lam.) Pers.		accepted		
MUS_596	MUS_596		Danais sulcata Pers.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Danais	sulcata	Danais sulcata	species	Pers.		accepted		
MUS_597	MUS_597		Fernelia buxifolia Lam.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Fernelia	buxifolia	Fernelia buxifolia	species	Lam.		accepted		
MUS_598	MUS_598		Fernelia decipiens Verdc.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Fernelia	decipiens	Fernelia decipiens	species	Verdc.		accepted		
MUS_599	MUS_599		Fernelia obovata Lam.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Fernelia	obovata	Fernelia obovata	species	Lam.		accepted		
MUS_600	MUS_600		Gaertnera calycina Bojer			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Gaertnera	calycina	Gaertnera calycina	species	Bojer		accepted		
MUS_601	MUS_601		Gaertnera crassiflora Bojer			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Gaertnera	crassiflora	Gaertnera crassiflora	species	Bojer		accepted		
MUS_602	MUS_602		Gaertnera cuneifolia Bojer			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Gaertnera	cuneifolia	Gaertnera cuneifolia	species	Bojer		accepted		
MUS_603	MUS_603		Gaertnera edentata Bojer			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Gaertnera	edentata	Gaertnera edentata	species	Bojer		accepted		
MUS_604	MUS_604		Gaertnera hirtifolia Verdc.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Gaertnera	hirtifolia	Gaertnera hirtifolia	species	Verdc.		accepted		
MUS_605	MUS_605		Gaertnera longifolia Bojer			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Gaertnera	longifolia	Gaertnera longifolia	species	Bojer		accepted		
MUS_606	MUS_606		Gaertnera pendula Bojer			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Gaertnera	pendula	Gaertnera pendula	species	Bojer		accepted		
MUS_607	MUS_607		Gaertnera psychotrioides (DC.) Baker			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Gaertnera	psychotrioides	Gaertnera psychotrioides	species	(DC.) Baker		accepted		
MUS_608	MUS_608		Gaertnera rotundifolia Bojer			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Gaertnera	rotundifolia	Gaertnera rotundifolia	species	Bojer		accepted		
MUS_609	MUS_609		Gaertnera			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Gaertnera		Gaertnera 	genus					
MUS_610	MUS_610		Ixora borboniae Mouly & B. Bremer			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Ixora	borboniae	Ixora borboniae	species	Mouly & B. Bremer		accepted		
MUS_611	MUS_611		Ixora nitens (Poir.) Mouly & B. Bremer			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Ixora	nitens	Ixora nitens	species	(Poir.) Mouly & B. Bremer		accepted		
MUS_612	MUS_612		Ixora parviflora Lam.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Ixora	parviflora	Ixora parviflora	species	Lam.		accepted		
MUS_613	MUS_613		Ixora vaughanii (Verdc.) Mouly & B. Bremer			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Ixora	vaughanii	Ixora vaughanii	species	(Verdc.) Mouly & B. Bremer		accepted		
MUS_614	MUS_614		Mussaenda arcuata Poir.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Mussaenda	arcuata	Mussaenda arcuata	species	Poir.		accepted		
MUS_615	MUS_615		Oldenlandia sieberi Baker			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Oldenlandia	sieberi	Oldenlandia sieberi	species	Baker		accepted		
MUS_616	MUS_616		Psychotria borbonica (J.F. Gmel.) Razafim. & B. Bremer			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Psychotria	borbonica	Psychotria borbonica	species	(J.F. Gmel.) Razafim. & B. Bremer		accepted		
MUS_617	MUS_617		Psychotria moratii Razafim. & B. Bremer			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Psychotria	moratii	Psychotria moratii	species	Razafim. & B. Bremer		accepted		
MUS_618	MUS_618		Psychotria terniflora (A. Rich. ex DC.) Razafim. & B. Bremer			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Psychotria	terniflora	Psychotria terniflora	species	(A. Rich. ex DC.) Razafim. & B. Bremer		accepted		
MUS_619	MUS_619		Pyrostria cordifolia A. Rich. ex DC.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Pyrostria	cordifolia	Pyrostria cordifolia	species	A. Rich. ex DC.		accepted		
MUS_620	MUS_620		Pyrostria fasciculata Bojer ex Baker			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Pyrostria	fasciculata	Pyrostria fasciculata	species	Bojer ex Baker		accepted		
MUS_621	MUS_621		Pyrostria ferruginea Verdc.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Pyrostria	ferruginea	Pyrostria ferruginea	species	Verdc.		accepted		
MUS_622	MUS_622		Pyrostria macrophylla A. Rich. ex DC.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Pyrostria	macrophylla	Pyrostria macrophylla	species	A. Rich. ex DC.		accepted		
MUS_623	MUS_623		Pyrostria viburnoides (Baker) Verdc.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Pyrostria	viburnoides	Pyrostria viburnoides	species	(Baker) Verdc.		accepted		
MUS_624	MUS_624		Spermacoce flagelliformis Poir.			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Spermacoce	flagelliformis	Spermacoce flagelliformis	species	Poir.		accepted		
MUS_625	MUS_625		Ruppia maritima L.			Plantae	Tracheophyta	Liliopsida	Alismatales	Ruppiaceae	Ruppia	maritima	Ruppia maritima	species	L.		accepted		
MUS_626	MUS_626		Melicope chapelieri (Baill.) T.G. Hartley			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Rutaceae	Melicope	chapelieri	Melicope chapelieri	species	(Baill.) T.G. Hartley		accepted		
MUS_627	MUS_627		Melicope obtusifolia (DC.) T.G. Hartley			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Rutaceae	Melicope	obtusifolia	Melicope obtusifolia	species	(DC.) T.G. Hartley		accepted		
MUS_628	MUS_628		Toddalia asiatica (L.) Lam.			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Rutaceae	Toddalia	asiatica	Toddalia asiatica	species	(L.) Lam.		accepted		
MUS_629	MUS_629		Vepris lanceolata (Lam.) G. Don			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Rutaceae	Vepris	lanceolata	Vepris lanceolata	species	(Lam.) G. Don		accepted		
MUS_630	MUS_630		Zanthoxylum heterophyllum (Lam.) Sm.			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Rutaceae	Zanthoxylum	heterophyllum	Zanthoxylum heterophyllum	species	(Lam.) Sm.		accepted		
MUS_631	MUS_631		Casearia coriacea Vent.			Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Casearia	coriacea	Casearia coriacea	species	Vent.		accepted		
MUS_632	MUS_632		Casearia mauritiana Bosser			Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Casearia	mauritiana	Casearia mauritiana	species	Bosser		accepted		
MUS_633	MUS_633		Casearia tinifolia Vent.			Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Casearia	tinifolia	Casearia tinifolia	species	Vent.		accepted		
MUS_634	MUS_634		Homalium integrifolium (Lam.) Baill.			Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Homalium	integrifolium	Homalium integrifolium	species	(Lam.) Baill.		accepted		
MUS_635	MUS_635		Homalium paniculatum (Lam.) Benth.			Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Homalium	paniculatum	Homalium paniculatum	species	(Lam.) Benth.		accepted		
MUS_636	MUS_636		Ludia mauritiana J. F. Gmelin			Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Ludia	mauritiana	Ludia mauritiana	species	J. F. Gmelin		accepted		
MUS_637	MUS_637		Scolopia heterophylla (Lam.) Sleumer			Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Salicaceae	Scolopia	heterophylla	Scolopia heterophylla	species	(Lam.) Sleumer		accepted		
MUS_638	MUS_638		Korthalsella japonica Thunberg			Plantae	Tracheophyta	Magnoliopsida	Santalales	Santalaceae	Korthalsella	japonica	Korthalsella japonica	species	Thunberg		accepted		
MUS_639	MUS_639		Korthalsella taenoides Commerson ex  DC.			Plantae	Tracheophyta	Magnoliopsida	Santalales	Santalaceae	Korthalsella	taenoides	Korthalsella taenoides	species	Commerson ex  DC.		accepted		
MUS_640	MUS_640		Viscum triflorum DC.			Plantae	Tracheophyta	Magnoliopsida	Santalales	Santalaceae	Viscum	triflorum	Viscum triflorum	species	DC.		accepted		
MUS_641	MUS_641		Allophylus borbonicus (J.F. Gmel.) F. Friedmann			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Allophylus	borbonicus	Allophylus borbonicus	species	(J.F. Gmel.) F. Friedmann		accepted		
MUS_642	MUS_642		Allophylus commersonii Blume			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Allophylus	commersonii	Allophylus commersonii	species	Blume		accepted		
MUS_643	MUS_643		Cossinia pinnata Comm. ex Lam.			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Cossinia	pinnata	Cossinia pinnata	species	Comm. ex Lam.		accepted		
MUS_644	MUS_644		Dodonaea viscosa (L.) Jacq.			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Dodonaea	viscosa	Dodonaea viscosa	species	(L.) Jacq.		accepted		
MUS_645	MUS_645		Doratoxylon apetalum (Poir.) Radlk.			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Doratoxylon	apetalum	Doratoxylon apetalum	species	(Poir.) Radlk.		accepted		
MUS_646	MUS_646		Hornea mauritiana Bojer ex Baker			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Hornea	mauritiana	Hornea mauritiana	species	Bojer ex Baker		accepted		
MUS_647	MUS_647		Molinea alterniflora Willd.			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Molinea	alterniflora	Molinea alterniflora	species	Willd.		accepted		
MUS_648	MUS_648		Molinea laevis Willd.			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Molinea	laevis	Molinea laevis	species	Willd.		accepted		
MUS_649	MUS_649		Molinea macrantha Radlk.			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Molinea	macrantha	Molinea macrantha	species	Radlk.		accepted		
MUS_650	MUS_650		Stadmania oppositifolia Poir.			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Stadmania	oppositifolia	Stadmania oppositifolia	species	Poir.		accepted		
MUS_651	MUS_651		Labourdonnaisia calophylloides Bojer			Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Labourdonnaisia	calophylloides	Labourdonnaisia calophylloides	species	Bojer		accepted		
MUS_652	MUS_652		Labourdonnaisia glauca Bojer			Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Labourdonnaisia	glauca	Labourdonnaisia glauca	species	Bojer		accepted		
MUS_653	MUS_653		Labourdonnaisia revoluta Bojer			Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Labourdonnaisia	revoluta	Labourdonnaisia revoluta	species	Bojer		accepted		
MUS_654	MUS_654		Mimusops erythroxylon Bojer ex DC.			Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Mimusops	erythroxylon	Mimusops erythroxylon	species	Bojer ex DC.		accepted		
MUS_655	MUS_655		Mimusops maxima (Poir.) R.E. Vaughan			Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Mimusops	maxima	Mimusops maxima	species	(Poir.) R.E. Vaughan		accepted		
MUS_656	MUS_656		Mimusops petiolaris (DC.) Dubard			Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Mimusops	petiolaris	Mimusops petiolaris	species	(DC.) Dubard		accepted		
MUS_657	MUS_657		Sideroxylon boutonianum DC.			Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Sideroxylon	boutonianum	Sideroxylon boutonianum	species	DC.		accepted		
MUS_658	MUS_658		Sideroxylon cinereum Lam.			Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Sideroxylon	cinereum	Sideroxylon cinereum	species	Lam.		accepted		
MUS_659	MUS_659		Sideroxylon grandiflorum DC.			Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Sideroxylon	grandiflorum	Sideroxylon grandiflorum	species	DC.		accepted		
MUS_660	MUS_660		Sideroxylon puberulum DC.			Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Sideroxylon	puberulum	Sideroxylon puberulum	species	DC.		accepted		
MUS_661	MUS_661		Sideroxylon sessiliflorum (Poir.) Capuron ex Aubréville			Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Sideroxylon	sessiliflorum	Sideroxylon sessiliflorum	species	(Poir.) Capuron ex Aubréville		accepted		
MUS_662	MUS_662		Myoporum mauritianum A. DC.			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Scrophulariaceae	Myoporum	mauritianum	Myoporum mauritianum	species	A. DC.		accepted		
MUS_663	MUS_663		Smilax anceps Willd.			Plantae	Tracheophyta	Liliopsida	Liliales	Smilacaceae	Smilax	anceps	Smilax anceps	species	Willd.		accepted		
MUS_664	MUS_664		Lycium mascarenense A.M. Venter & A.J. Scott			Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Lycium	mascarenense	Lycium mascarenense	species	A.M. Venter & A.J. Scott		accepted		
MUS_665	MUS_665		Nuxia verticillata Lam.			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Stilbaceae	Nuxia	verticillata	Nuxia verticillata	species	Lam.		accepted		
